,id,DepthTimestamp,DepthPath,RGBTimestamp,RGBPath
8890,1315337428,988301,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337428.988301-1747268113.pgm,966850,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337428.966850-1746651017.ppm
8891,1315337429,533848,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337429.533848-1775298283.pgm,998595,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337429.998595-1784656479.ppm
8892,1315337430,924796,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337430.924796-1861390948.pgm,907481,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337430.907481-1860667404.ppm
8893,1315337432,967878,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337432.967878-1985524558.pgm,975232,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337432.975232-1986685517.ppm
8894,1315337433,993271,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337433.993271-2043587053.pgm,967120,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337433.967120-2042693567.ppm
8895,1315337434,930693,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337434.930693-2103651703.pgm,915230,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337434.915230-2102702192.ppm
8896,1315337435,772404,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337435.772404-2153705578.pgm,779453,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337435.779453-2154709667.ppm
8897,1315337436,995838,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337436.995838-2227785313.pgm,979360,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337436.979360-2226720017.ppm
8898,1315337437,921986,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337437.921986-2279841343.pgm,977171,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337437.977171-2286728642.ppm
8899,1315337438,985997,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337438.985997-2341908148.pgm,936796,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337438.936796-2340736404.ppm
8900,1315337439,981591,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337439.981591-2405977108.pgm,988837,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337439.988837-2406745892.ppm
8901,1315337440,602642,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337440.602642-2438011588.pgm,612539,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337440.612539-2440750779.ppm
8902,1315337442,992244,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337442.992244-2586171058.pgm,976717,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337442.976717-2586771767.ppm
8903,1315337443,258750,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337443.258750-2602188298.pgm,355191,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337443.355191-2602774067.ppm
8904,1315337444,967277,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337444.967277-2706300358.pgm,985462,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337444.985462-2706789017.ppm
8905,1315337445,641652,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337445.641652-2746343458.pgm,659117,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337445.659117-2746794767.ppm
8906,1315337446,976297,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337446.976297-2826429658.pgm,994028,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337446.994028-2826806267.ppm
8907,1315337447,965429,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337447.965429-2880487843.pgm,985449,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337447.985449-2882814317.ppm
8908,1315337448,751209,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337448.751209-2932543873.pgm,735208,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337448.735208-2930821217.ppm
8909,1315337449,913289,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337449.913289-3002619298.pgm,827784,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337449.827784-2994830417.ppm
8910,1315337451,353544,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337451.353544-3088711963.pgm,707568,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337451.707568-3090844217.ppm
8911,1315337452,967542,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337452.967542-3156785233.pgm,985829,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337452.985829-3158853992.ppm
8912,1315337453,436855,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337453.436855-3212845573.pgm,455297,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337453.455297-3214862042.ppm
8913,1315337454,581578,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337454.581578-3282920998.pgm,599084,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337454.599084-3282871817.ppm
8914,1315337455,945564,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337455.945564-3336979183.pgm,963475,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337455.963475-3338879867.ppm
8915,1315337456,836994,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337456.836994-3417065383.pgm,821967,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337456.821967-3416891079.ppm
8916,1315337457,984558,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337457.984558-3487140808.pgm,954616,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337457.954616-3484900854.ppm
8917,1315337458,967365,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337458.967365-3545203303.pgm,985767,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337458.985767-3546909767.ppm
8918,1315337459,793012,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337459.793012-3561220543.pgm,777668,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337459.777668-3560911779.ppm
8919,1315337460,573755,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337460.573755-3641306743.pgm,558018,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337460.558018-3640923279.ppm
8920,1315337461,602909,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337461.602909-3703373548.pgm,988311,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337461.988311-3704932479.ppm
8921,1315337462,429183,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337462.429183-3753427423.pgm,348182,D:\NYU Data\nyu_depth_v2_raw\dining_room_0029\r-1315337462.348182-3746938517.ppm
8922,1315354471,132947,D:/NYU Data/nyu_depth_v2_raw/dining_room_0029/d-1315337463.701918-3829509313.pgm,147223,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354471.132947-4263532063.ppm
8923,1315354416,984615,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354416.984615-1014953552.pgm,979260,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354416.979260-1015065163.ppm
8924,1315354417,984804,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354417.984804-1075018202.pgm,994429,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354417.994429-1075073788.ppm
8925,1315354418,976643,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354418.976643-1125072077.pgm,998806,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354418.998806-1125080976.ppm
8926,1315354419,995256,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354419.995256-1195147502.pgm,983486,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354419.983486-1195091038.ppm
8927,1315354420,997279,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354420.997279-1255212152.pgm,986492,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354420.986492-1255099663.ppm
8928,1315354421,997232,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354421.997232-1315276802.pgm,979463,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354421.979463-1315108288.ppm
8929,1315354422,993404,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354422.993404-1375341452.pgm,980718,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354422.980718-1375116913.ppm
8930,1315354423,987877,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354423.987877-1435406102.pgm,995671,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354423.995671-1435125538.ppm
8931,1315354424,693862,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354424.693862-1477451357.pgm,681982,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354424.681982-1477131576.ppm
8932,1315354425,995930,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354425.995930-1555535402.pgm,982538,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354425.982538-1555142788.ppm
8933,1315354426,926020,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354426.926020-1611595742.pgm,955257,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354426.955257-1613151126.ppm
8934,1315354427,958029,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354427.958029-1673662547.pgm,982080,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354427.982080-1675160038.ppm
8935,1315354428,970862,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354428.970862-1733727197.pgm,984597,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354428.984597-1735168663.ppm
8936,1315354429,971410,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354429.971410-1793791847.pgm,992365,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354429.992365-1795177288.ppm
8937,1315354430,650807,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354430.650807-1833834947.pgm,660090,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354430.660090-1835183038.ppm
8938,1315354431,998351,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354431.998351-1915923302.pgm,981869,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354431.981869-1915194538.ppm
8939,1315354432,972196,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354432.972196-1973985797.pgm,992274,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354432.992274-1975203163.ppm
8940,1315354433,966311,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354433.966311-2034050447.pgm,981769,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354433.981769-2035211788.ppm
8941,1315354434,941192,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354434.941192-2090110787.pgm,989643,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354434.989643-2095220413.ppm
8942,1315354435,850446,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354435.850446-2146171127.pgm,845750,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354435.845750-2147227888.ppm
8943,1315354436,647156,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354436.647156-2194222847.pgm,654257,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354436.654257-2195234788.ppm
8944,1315354437,986361,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354437.986361-2274309047.pgm,980557,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354437.980557-2275246288.ppm
8945,1315354438,822076,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354438.822076-2324362922.pgm,851531,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354438.851531-2327253763.ppm
8946,1315354439,971767,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354439.971767-2394438347.pgm,992704,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354439.992704-2395263538.ppm
8947,1315354440,986259,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354440.986259-2454502997.pgm,995991,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354440.995991-2455272163.ppm
8948,1315354441,215855,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354441.215855-2468518082.pgm,226307,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354441.226307-2469274176.ppm
8949,1315354442,976193,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354442.976193-2574632297.pgm,985347,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354442.985347-2575289413.ppm
8950,1315354443,983706,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354443.983706-2634696947.pgm,990836,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354443.990836-2635298038.ppm
8951,1315354444,989101,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354444.989101-2694761597.pgm,983144,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354444.983144-2695306663.ppm
8952,1315354445,991303,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354445.991303-2754826247.pgm,983109,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354445.983109-2755315288.ppm
8953,1315354446,996286,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354446.996286-2814890897.pgm,990830,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354446.990830-2815323913.ppm
8954,1315354447,986838,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354447.986838-2874955547.pgm,982007,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354447.982007-2875332538.ppm
8955,1315354448,994886,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354448.994886-2935020197.pgm,990075,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354448.990075-2935341163.ppm
8956,1315354449,986781,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354449.986781-2995084847.pgm,981886,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354449.981886-2995349788.ppm
8957,1315354450,990249,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354450.990249-3055149497.pgm,999538,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354450.999538-3055358413.ppm
8958,1315354451,997322,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354451.997322-3115214147.pgm,985087,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354451.985087-3115367038.ppm
8959,1315354452,994252,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354452.994252-3175278797.pgm,982715,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354452.982715-3175375663.ppm
8960,1315354453,968342,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354453.968342-3231339137.pgm,928349,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354453.928349-3231383713.ppm
8961,1315354454,953135,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354454.953135-3293405942.pgm,991633,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354454.991633-3295392913.ppm
8962,1315354455,993430,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354455.993430-3355472747.pgm,988772,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354455.988772-3355401538.ppm
8963,1315354456,993339,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354456.993339-3415537397.pgm,981980,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354456.981980-3415410163.ppm
8964,1315354457,969110,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354457.969110-3473599892.pgm,991186,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354457.991186-3475418788.ppm
8965,1315354458,961579,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354458.961579-3533664542.pgm,988470,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354458.988470-3535427413.ppm
8966,1315354459,965758,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354459.965758-3593729192.pgm,948347,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354459.948347-3593435751.ppm
8967,1315354460,999203,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354460.999203-3655795997.pgm,994256,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354460.994256-3655444663.ppm
8968,1315354461,999747,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354461.999747-3715860647.pgm,985245,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354461.985245-3715453288.ppm
8969,1315354462,975561,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354462.975561-3773923142.pgm,991283,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354462.991283-3775461913.ppm
8970,1315354463,996626,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354463.996626-3835989947.pgm,983514,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354463.983514-3835470538.ppm
8971,1315354464,971774,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354464.971774-3894052442.pgm,991452,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354464.991452-3895479163.ppm
8972,1315354465,979458,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354465.979458-3954117092.pgm,986691,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354465.986691-3955487788.ppm
8973,1315354466,971602,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354466.971602-4014181742.pgm,992338,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354466.992338-4015496413.ppm
8974,1315354467,982341,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354467.982341-4074246392.pgm,996833,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354467.996833-4075505038.ppm
8975,1315354468,982910,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354468.982910-4134311042.pgm,992789,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354468.992789-4135513663.ppm
8976,1315354469,942217,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354469.942217-4192373537.pgm,959782,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354469.959782-4193522001.ppm
8977,1315354470,971744,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354470.971744-4254440342.pgm,987884,D:\NYU Data\nyu_depth_v2_raw\dining_room_0030\r-1315354470.987884-4255530913.ppm
8978,1315356301,955927,D:/NYU Data/nyu_depth_v2_raw/dining_room_0030/d-1315354471.147223-4264451117.pgm,942678,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356301.955927-1465452616.ppm
8979,1315356195,945497,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356195.945497-3693488889.pgm,969981,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356195.969981-3696473245.ppm
8980,1315356196,997270,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356196.997270-3757557849.pgm,979797,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356196.979797-3756481870.ppm
8981,1315356197,973226,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356197.973226-3815620344.pgm,980463,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356197.980463-3816490495.ppm
8982,1315356198,951621,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356198.951621-3845652669.pgm,944799,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356198.944799-3844494520.ppm
8983,1315356199,975690,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356199.975690-3935749644.pgm,970730,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356199.970730-3936507745.ppm
8984,1315356200,868515,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356200.868515-3989807829.pgm,885859,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356200.885859-3990515508.ppm
8985,1315356201,978380,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356201.978380-4055878944.pgm,973574,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356201.973574-4056524995.ppm
8986,1315356202,969017,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356202.969017-4115943594.pgm,982312,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356202.982312-4116533620.ppm
8987,1315356203,978519,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356203.978519-4176008244.pgm,973452,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356203.973452-4176542245.ppm
8988,1315356204,966320,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356204.966320-4220055654.pgm,960453,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356204.960453-4220548570.ppm
8989,1315356205,988193,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356205.988193-1170248.pgm,983393,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356205.983393-1592199.ppm
8990,1315356206,916339,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356206.916339-57230588.pgm,943277,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356206.943277-59600537.ppm
8991,1315356207,991098,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356207.991098-121299548.pgm,986240,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356207.986240-121609449.ppm
8992,1315356208,975644,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356208.975644-181364198.pgm,987101,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356208.987101-181618074.ppm
8993,1315356209,985097,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356209.985097-241428848.pgm,979152,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356209.979152-241626699.ppm
8994,1315356210,975887,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356210.975887-301493498.pgm,987083,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356210.987083-301635324.ppm
8995,1315356211,775653,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356211.775653-349545218.pgm,787479,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356211.787479-349642224.ppm
8996,1315356212,985610,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356212.985610-421622798.pgm,973280,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356212.973280-421652574.ppm
8997,1315356213,993498,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356213.993498-481687448.pgm,981293,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356213.981293-481661199.ppm
8998,1315356214,985459,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356214.985459-541752098.pgm,974174,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356214.974174-541669824.ppm
8999,1315356215,993376,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356215.993376-601816748.pgm,981019,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356215.981019-601678449.ppm
9000,1315356216,985639,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356216.985639-661881398.pgm,994975,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356216.994975-661687074.ppm
9001,1315356217,994136,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356217.994136-721946048.pgm,980976,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356217.980976-721695699.ppm
9002,1315356218,985138,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356218.985138-782010698.pgm,992085,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356218.992085-781704324.ppm
9003,1315356219,986858,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356219.986858-842075348.pgm,974486,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356219.974486-841712949.ppm
9004,1315356220,995900,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356220.995900-902139998.pgm,978482,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356220.978482-901721574.ppm
9005,1315356221,990525,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356221.990525-962204648.pgm,977088,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356221.977088-961730199.ppm
9006,1315356222,998932,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356222.998932-1022269298.pgm,984388,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356222.984388-1021738824.ppm
9007,1315356223,990535,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356223.990535-1082333948.pgm,976342,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356223.976342-1081747449.ppm
9008,1315356224,968683,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356224.968683-1140396443.pgm,983288,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356224.983288-1141756074.ppm
9009,1315356225,834626,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356225.834626-1192452473.pgm,851235,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356225.851235-1193763549.ppm
9010,1315356226,982257,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356226.982257-1260525743.pgm,976799,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356226.976799-1261773324.ppm
9011,1315356227,932741,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356227.932741-1318588238.pgm,920745,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356227.920745-1317781374.ppm
9012,1315356228,945116,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356228.945116-1374648578.pgm,976925,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356228.976925-1381790574.ppm
9013,1315356229,969444,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356229.969444-1440719693.pgm,983980,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356229.983980-1441799199.ppm
9014,1315356230,980799,D:/NYU Data/nyu_depth_v2_raw/dining_room_0031/d-1315356230.980799-1500784343.pgm,975944,D:\NYU Data\nyu_depth_v2_raw\dining_room_0031\r-1315356230.975944-1501807824.ppm
